# upstream_commit	e56521e3234131a2c1639a74e2f15fff643acf30
upstream_path	area	kind	status	bulb_path	notes
packages/coding-agent/examples/extensions/working-indicator.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/extensions/working-message-test.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/rpc-extension-ui.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/01-minimal.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/02-custom-model.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/03-custom-prompt.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/04-skills.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/05-tools.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/06-extensions.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/07-context-files.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/08-prompt-templates.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/09-api-keys-and-oauth.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/10-settings.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/11-sessions.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/12-full-control.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/13-session-runtime.ts	bulb_coding_agent	example	pending		
packages/coding-agent/examples/sdk/README.md	bulb_coding_agent	example	pending		
packages/coding-agent/npm-shrinkwrap.json	bulb_coding_agent	source	pending		
packages/coding-agent/package.json	bulb_coding_agent	source	pending		
packages/coding-agent/scripts/migrate-sessions.sh	bulb_coding_agent	source	pending		
packages/coding-agent/src/bun/cli.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/bun/register-bedrock.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/bun/restore-sandbox-env.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/cli.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/cli/args.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/cli/config-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/cli/file-processor.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/cli/initial-message.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/cli/list-models.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/cli/session-picker.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/config.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/agent-session-runtime.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/agent-session-services.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/agent-session.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/auth-guidance.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/auth-storage.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/bash-executor.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/compaction/branch-summarization.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/compaction/compaction.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/compaction/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/compaction/utils.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/defaults.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/diagnostics.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/event-bus.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/exec.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/ansi-to-html.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/template.css	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/template.html	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/template.js	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/tool-renderer.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/vendor/highlight.min.js	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/export-html/vendor/marked.min.js	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/extensions/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/extensions/loader.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/extensions/runner.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/extensions/types.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/extensions/wrapper.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/footer-data-provider.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/http-dispatcher.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/keybindings.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/messages.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/model-registry.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/model-resolver.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/output-guard.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/package-manager.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/prompt-templates.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/provider-display-names.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/resolve-config-value.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/resource-loader.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/sdk.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/session-cwd.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/session-manager.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/settings-manager.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/skills.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/slash-commands.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/source-info.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/system-prompt.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/telemetry.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/timings.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/bash.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/edit-diff.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/edit.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/file-mutation-queue.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/find.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/grep.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/ls.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/output-accumulator.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/path-utils.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/read.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/render-utils.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/tool-definition-wrapper.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/truncate.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/core/tools/write.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/main.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/migrations.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/assets/clankolas.png	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/armin.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/assistant-message.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/bash-execution.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/bordered-loader.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/branch-summary-message.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/compaction-summary-message.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/config-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/countdown-timer.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/custom-editor.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/custom-message.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/daxnuts.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/diff.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/dynamic-border.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/earendil-announcement.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/extension-editor.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/extension-input.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/extension-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/footer.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/index.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/keybinding-hints.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/login-dialog.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/model-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/oauth-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/scoped-models-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/session-selector-search.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/session-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/settings-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/show-images-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/skill-invocation-message.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/theme-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/thinking-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/tool-execution.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/tree-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/user-message-selector.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/user-message.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/components/visual-truncate.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/interactive-mode.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/theme/dark.json	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/theme/light.json	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/theme/theme-schema.json	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/interactive/theme/theme.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/print-mode.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/rpc/jsonl.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/rpc/rpc-client.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/rpc/rpc-mode.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/modes/rpc/rpc-types.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/package-manager-cli.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/ansi.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/changelog.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/child-process.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/clipboard-image.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/clipboard-native.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/clipboard.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/deprecation.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/exif-orientation.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/frontmatter.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/fs-watch.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/git.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/highlight-js-lib-index.d.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/html.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/image-convert.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/image-resize-core.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/image-resize-worker.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/image-resize.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/json.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/mime.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/paths.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/photon.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/pi-user-agent.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/shell.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/sleep.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/syntax-highlight.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/tools-manager.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/version-check.ts	bulb_coding_agent	source	pending		
packages/coding-agent/src/utils/windows-self-update.ts	bulb_coding_agent	source	pending		
packages/coding-agent/test/agent-session-auto-compaction-queue.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-branching.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-compaction.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-concurrent.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-dynamic-provider.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-dynamic-tools.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-retry.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-runtime-events.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-stats.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/agent-session-tree-navigation.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/ansi-utils.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/args.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/assistant-message.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/auth-storage.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/bash-close-hang-windows.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/bash-execution-width.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/block-images.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/clipboard-image-bmp-conversion.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/clipboard-image.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/clipboard-native.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/clipboard.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/compaction-extensions-example.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/compaction-extensions.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/compaction-serialization.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/compaction-summary-reasoning.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/compaction.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/config-value-migration.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/config.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/edit-tool-legacy-input.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/edit-tool-no-full-redraw.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/export-html-skill-block.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/export-html-whitespace.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/export-html-xss.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/extensions-discovery.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/extensions-input-event.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/extensions-runner.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/file-mutation-queue.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/fixtures/assistant-message-with-thinking-code.json	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/before-compaction.jsonl	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/empty-agent/.gitkeep	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/empty-cwd/.gitkeep	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/large-session.jsonl	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills-collision/first/calendar/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills-collision/second/calendar/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/consecutive-hyphens/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/disable-model-invocation/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/invalid-name-chars/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/invalid-yaml/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/long-name/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/missing-description/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/multiline-description/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/name-mismatch/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/nested/child-skill/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/no-frontmatter/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/root-skill-preferred/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/root-skill-preferred/nested-child/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/unknown-field/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/fixtures/skills/valid-skill/SKILL.md	bulb_coding_agent	fixture	pending		
packages/coding-agent/test/footer-data-provider.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/footer-width.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/format-resume-command.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/frontmatter.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/git-merge-and-resolve-extension.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/git-ssh-url.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/git-update.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/image-processing.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/image-resize-callers.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/initial-message.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/input-transform-streaming-example.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/interactive-mode-anthropic-warning.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/interactive-mode-clone-command.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/interactive-mode-compaction.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/interactive-mode-import-command.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/interactive-mode-startup-input.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/interactive-mode-status.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/interactive-mode-suspend.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/keybindings-migration.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/model-registry.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/model-resolver.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/oauth-selector.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/package-command-paths.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/package-manager-ssh.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/package-manager.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/path-utils.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/paths.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/pi-user-agent.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/plan-mode-utils.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/print-mode.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/prompt-templates.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/resource-loader.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/restore-sandbox-env.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/rpc-client-clone.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/rpc-client-process-exit.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/rpc-example.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/rpc-jsonl.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/rpc-prompt-response-semantics.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/rpc.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/sdk-codex-cache-probe-tool-loop.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/sdk-openrouter-attribution.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/sdk-session-manager.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/sdk-skills.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/sdk-stream-options.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-cwd.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-id-readonly.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-info-modified-timestamp.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-manager/build-context.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-manager/custom-session-id.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-manager/file-operations.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-manager/labels.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-manager/migration.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-manager/save-entry.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-manager/tree-traversal.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-selector-path-delete.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-selector-rename.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/session-selector-search.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/settings-manager-bug.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/settings-manager.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/skills.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/startup-session-name.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/stdout-cleanliness.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/streaming-render-debug.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/README.md	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/agent-session-bash-persistence.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/agent-session-compaction.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/agent-session-model-extension.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/agent-session-prompt.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/agent-session-queue.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/agent-session-retry-events.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/agent-session-runtime.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/harness.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/1717-2113-agent-session-event-settlement.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/2023-queued-slash-command-followup.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/2753-reload-stale-resource-settings.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/2781-skill-collision-precedence.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/2791-fswatch-error-crash.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/2835-tools-allowlist-filters-extension-tools.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/2860-replaced-session-context.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3217-scoped-model-order.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3302-find-path-glob.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3303-find-nested-gitignore.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3317-network-connection-lost-retry.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3592-no-builtin-tools-keeps-extension-tools.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3616-settings-inmemory-reload.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3686-session-name-event.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3688-tree-cancel-compacting.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/3982-message-end-cost-override.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/4167-thinking-toggle-pending-tool-render.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/5080-signal-shutdown-extension-cleanup.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/suite/regressions/5109-exclude-tools.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/syntax-highlight.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/system-prompt.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/test-harness.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/test-harness.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/test-theme-colors.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/theme-detection.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/theme-export.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/theme-picker.test.ts	bulb_coding_agent	test	pending		
packages/coding-agent/test/tool-execution-component.test.ts	bulb_coding_agent	test	pending		
